row_id,sent_id,text,aspects,polarity,opinion_sample
1111,1111_0,"Phase 1 full data presented at ASCO reported that one patient achieved an unconfirmed partial response and stable disease was observed in 14 additional patients, noted June 1, 2024.","phase,clinical",POS,achieved
1113,1113_0,"Phase 2 ASCO presentation reported a statistically significant positive correlation between neoantigen quality, as predicted by AI-Immunologyâ„¢, and vaccine-induced immune response was demonstrated, no",phase,POS,statistically significant
1114,1114_0,"Phase 2 ASCO presentation reported a statistically significant positive correlation between neoantigen quality, as predicted by AI-Immunologyâ„¢, and vaccine-induced immune response was demonstrated, no",phase,POS,statistically significant
1115,1115_0,"Phase 1 data presented at ASCO reported 92% of evaluable patients treated with INB-200 for GBM exceeded a median PFS of 7 months achieved with the standard-of-care regimen, noted June 1, 2024.","endpoint,phase,clinical",POS,achieved
1116,1116_0,"Phase 2 data presented at ASCO 2024 reported that results showed taletrectinib shrank tumors (confirmed objective response rate, cORR, as assessed by an independent review committee, IRC) in 91% of pa","phase,clinical",POS,data presented at ASCO
1117,1117_0,"Phase 3 data presented at ASCO reported that median duration of follow-up of 36.9 months, selinexor-treated patients had a median PFS of 28.4 months compared to 5.2 months for patients receiving place","endpoint,phase,clinical",POS,data presented at ASCO
1118,1118_0,"Phase 1 initial results presented at ASCO reported one confirmed partial response was observed and eight patients experienced stable disease, noted June 1, 2024.","phase,clinical",POS,results presented at ASCO
1120,1120_0,"Phase 2 data shared at ASCO reported that 60% of patients in the EDGE-Gastric study achieved progression-free survival at 12 months, noted June 1, 2024.",phase,POS,achieved
1121,1121_0,"Phase 2 data shared at ASCO reported that 60% of patients in the EDGE-Gastric study achieved progression-free survival at 12 months, noted June 1, 2024.",phase,POS,achieved
1122,1122_0,"Phase 1a presented at ASCO reported that 5 DLTs were observed with combo tx, no responders and disease control rate (DCR) was 35.0%, noted June 1 2024.",safety,NEG,DLTs
1123,1123_0,"Trial data presented at ASCO reported that the objective response rate [ORR] 1/20 [5%] pts; 7 pts with SD, noted June 1, 2024.","endpoint,clinical",POS,data presented at ASCO
1124,1124_0,"Phase 1 data presented at ASCO reported to be 1 PR and 8 pts with a best response of SD, noted June 1, 2024.","endpoint,phase,clinical",POS,data presented at ASCO
1125,1125_0,"Phase 1 data presented at ASCO reported to be 1 PR and 8 pts with a best response of SD, noted June 1, 2024.","endpoint,phase,clinical",POS,data presented at ASCO
1126,1126_0,"Phase 1/1b initial combination dose escalation data reported that treatment was generally well-tolerated with enhanced immune activation in tumors, noted June 1, 2024.","safety,phase",POS,well-tolerated
1127,1127_0,"Phase 1/1b initial combination dose escalation data reported that treatment was generally well-tolerated with enhanced immune activation in tumors, noted June 1, 2024.","safety,phase",POS,well-tolerated
1129,1129_0,"Phase 1 initial dose expansion data presented at ASCO reported a median PFS of 14.4 months, noted June 2, 2024.","endpoint,phase,clinical",POS,data presented at ASCO
1132,1132_0,Phase 3 data presented at ASCO showed TAGRISSO reduced the risk of disease progression or death by 84% compared to placebo (hazard ratio [HR] 0.16; 95% confidence interval [CI] 0.10-0.24; p<0.001) as,"pvalue,phase,clinical",POS,data presented at ASCO
1133,1133_0,"Phase 1 trial data presented at ASCO reported 1 PR in Merkel cell carcinoma was observed at 25 mg Q3W, 1 complete response was observed in PD-L1+ NSCLC at the RDE 40 mg Q3W, and 3 pts were continuing","endpoint,phase,clinical",POS,data presented at ASCO
1134,1134_0,"Phase 1 trial data presented at ASCO reported 1 PR in Merkel cell carcinoma was observed at 25 mg Q3W, 1 complete response was observed in PD-L1+ NSCLC at the RDE 40 mg Q3W, and 3 pts were continuing","endpoint,phase,clinical",POS,data presented at ASCO
1135,1135_0,"Phase 1 trial data presented at ASCO reported 1 PR in Merkel cell carcinoma was observed at 25 mg Q3W, 1 complete response was observed in PD-L1+ NSCLC at the RDE 40 mg Q3W, and 3 pts were continuing","endpoint,phase,clinical",POS,data presented at ASCO
1136,1136_0,"Phase 1 trial data presented at ASCO reported 1 PR in Merkel cell carcinoma was observed at 25 mg Q3W, 1 complete response was observed in PD-L1+ NSCLC at the RDE 40 mg Q3W, and 3 pts were continuing","endpoint,phase,clinical",POS,data presented at ASCO
1137,1137_0,"Phase 1 safety and efficacy data presented at ASCO reported that anti-PD-1 naive patients reported a 48.0% (12/25) overall response rate (""ORR"") as per RECIST 1.1(3 CR; 9 PR), noted June 2, 2024.","endpoint,safety,phase,clinical",POS,data presented at ASCO
1138,1138_0,"Phase 3 data presented at ASCO reported statistically significant and clinically meaningful improvements in the dual primary endpoints of overall survival (OS) and progression-free survival (PFS), not","endpoint,phase,clinical",POS,statistically significant
1139,1139_0,"Phase 3 data presented at ASCO reported a reduced the risk of disease progression or death by 38% by blinded independent central review (BICR) versus chemotherapy in patients with HER2-low expression,","phase,clinical",POS,data presented at ASCO
1140,1140_0,"Phase 1b/2 data presented at ASCO reported that treatment significantly reduced the risk of death by 63% and risk of disease progression by 73% compared to regorafenib, noted June 2, 2024.","phase,clinical",POS,data presented at ASCO
1142,1142_0,"Phase 1b data presented at ASCO reported that the ORR per Response Evaluation Criteria in Solid Tumors version 1.1 (RECIST v1.1) was 10.5% (95% CI, 2.9, 24.8); median progression free survival (mPFS)","endpoint,phase,clinical",POS,data presented at ASCO
1143,1143_0,"Phase 2 trial data presented at ASCO reported that ORR was 45.3% in patients with brain metastases and 32.6% in patients without brain metastases June 2, 2024.","endpoint,phase,clinical",POS,data presented at ASCO
1146,1146_0,"Phase 2a 12-week data from obesity cohort achieved a statistically significant placebo-adjusted mean weight loss of 6.2%, with 67% of patients achieving â‰¥6% weight loss.",phase,POS,achieved
1150,1150_0,"Phase 2 data presneted at ASCO In the newly diagnosed AML cohort, 75% of evaluable patients achieved complete remission or related responses.",phase,POS,achieved
1153,1153_0,"Additional Phase 2 data reported that patients on barzolvolimab experienced a > 8 point improvement in AAS7 (considered a clinically meaningful result) across all doses compared to placebo (p<0.05), n","pvalue,phase",POS,p<0.05
1155,1155_0,"Additional data presented at ASCO reported that at the end of one year, 71% (95% CI: 63-78) of patients in the belantamab mafodotin combination group compared to 51% (95% CI: 42-60) in the bortezomib",clinical,POS,data presented at ASCO
1156,1156_0,"Phase 2 data presented at ASCO resulted in an 83% intracranial objective response rate, median progression-free survival of 4.1 months in antibody-drug conjugate (ADC) resistant patients (double histo","phase,clinical",POS,data presented at ASCO
1158,1158_0,"Phase 3 overall survival (OS) did not meet statistical significance at this analysis, neoadjuvant Opdivo with chemotherapy continued to show a clinically important OS improvement trend over chemothera","endpoint,phase",NEG,did not meet
1161,1161_0,Phase 2b data presented at SLEEP reported statistically significant and clinically meaningful increased sleep latency on the Maintenance of Wakefulness Test (MWT) versus placebo across all doses (LS m,phase,POS,statistically significant
1162,1162_0,"Phase 1/2 presented art ASCO showed that study met the primary safety and efficacy endpoints, noted June 3, 2024.","safety,phase",POS,met
1163,1163_0,"Phase 3 topline data reported that the trial met its primary endpoint, note June 3, 2024.","endpoint,phase,clinical",POS,met
1165,1165_0,Phase 1b/2a data presented at ASCO reported that treatment was safe and well tolerated.,"safety,phase,clinical",POS,well tolerated
1166,1166_0,"Phase 3 data reported was observed but not statistically significant, noted June 3, 2024.",phase,NEU,statistically significant
1171,1171_0,"Phase 1 additional data shared at ASCO demonstrated a manageable safety profile with no observed DLTs or GvHD and with majority of patients treated in outpatient setting, noted June 3, 2024.","safety,phase",NEU,manageable safety
1172,1172_0,"Phase 3 trial enrollment completed on May 16, 2023 Phase study achieved statistically significant median reductions in triglycerides up to 80% and mean reductions in APOC3 up to 94% at month 10, noted","phase,enrollment",POS,achieved
1174,1174_0,"Phase 2 trial data presented at ASCO reported that 12-month overall survival (""OS"") rate of 69%, a median overall survival (mOS) of 17.5 months, and a 30% overall response rate (ORR) at the time of da","endpoint,phase,clinical",POS,data presented at ASCO
1175,1175_0,"Phase 1 data presented at SLEEP 2024 demonstrated clinically meaningful and statistically significant improvements from baseline in mean sleep latency compared to placebo at all doses tested, noted Ju",phase,POS,statistically significant
1182,1182_0,Phase 3 data presented at ASCO showed that at 34.9 months it reduced the risk of recurrence or death by 49% and the risk of distant metastasis or death by 62% compared to KEYTRUDA alone in these patie,"phase,clinical",POS,data presented at ASCO
1183,1183_0,Phase 3 data presented at ASCO showed that at 34.9 months it reduced the risk of recurrence or death by 49% and the risk of distant metastasis or death by 62% compared to KEYTRUDA alone in these patie,"phase,clinical",POS,data presented at ASCO
1184,1184_0,"Phase 2 data presented at ASCO from its 12-month study results demonstrated an overall response rate of 32.7% and duration of response consistent with the previously reported 6-month data, noted June","phase,clinical",POS,data presented at ASCO
1187,1187_0,"Phase 3 full data presented at ASCO reported that the treatment improved the risk-to-benefit profile of the combination treatment, maintaining efficacy with significantly fewer acute and long-lasting","phase,clinical",POS,data presented at ASCO
1188,1188_0,"Phase 2 interim analysis presented at ASCO reported that an ORR (25% vs 7%), disease control rate (DCR) (63% vs 40%), and decrease in CA19-9 level (61% decrease vs. 34% increase), noted June 3, 2024.","endpoint,phase,clinical",POS,analysis presented at ASCO
1190,1190_0,"Approved April 6, 2024.",catalyst,POS,Approved
1191,1191_0,Preclinical data presented at ASCO demonstrated the potential of combining Celularity's placental-derived cell therapy platform with currently available antibody therapies to address difficult-to-trea,clinical,POS,data presented at ASCO
1192,1192_0,"Phase 2 data presented at ASCO reported that confirmed ORRs (and mDoR) were 13% (2 mo), 21% (6 mo), and 22% (NR), with 6-mo PFS rates of 0%, 18%, and 33% for arms A, B, and C, respectively, noted June","endpoint,phase,clinical",POS,data presented at ASCO
