Ticker,Drug,Indication,Stage,Date,Catalyst,Shares_Millions,Market_Cap,Volatility,Share_Price_D-1,Share_Price_D1,Share_Price_D5,Perc_Return_D1,Perc_Return_D5,XBI_Return_D1,XBI_Return_D5,Short_Interest_Pct,Year_Beta,Daily_Volum_Traded,row_id,has_endpoint,has_pvalue,has_effect,has_safety,has_sample,has_phase,has_partner,has_regulatory,has_financial,has_enrollment,has_clinical,has_catalyst,pos_count,neg_count,neu_count,headline_sentiment
AZN,Ampligen (rintatolimod) with Imfinzi (durvalumab) - (DURIPANC),Pancreatic CancerÂ ,Phase 1/2,4/29/2024,"Phase 1b/2 first dose level is generally well tolerated, noted April 29, 2024.",0.0,186399.7855,22.4032,119.88,120.24,120.5,0.002998503,0.00515851,-0.013443781,-0.081506574,0.0,0.19694,445.38615,811,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1
AIM,Ampligen (rintatolimod) with Imfinzi (durvalumab) - (DURIPANC),Pancreatic CancerÂ ,Phase 1/2,4/29/2024,"Phase 1b/2 first dose level is generally well tolerated, noted April 29, 2024.",2.0,73.08492,60.5892,0.34,0.35,0.345,0.028987537,0.014598799,-0.013443781,-0.081506574,0.0,0.02082,0.00044,812,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1
LGND,V116 - (STRIDE-10),Pneumococcal vaccineÂ ,Phase 3,4/29/2024,"Phase 3 data presented at ESCMID Global showed that results build on the data supporting the clinical profile of V116 for adults, noted April 29, 2024.",19.0,1265.34562,43.1683,70.57,70.46,72.83,-0.001559952,0.031522833,-0.013443781,-0.081506574,4.60292,0.30034,13.92712,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRK,V116 - (STRIDE-10),Pneumococcal vaccineÂ ,Phase 3,4/29/2024,"Phase 3 data presented at ESCMID Global showed that results build on the data supporting the clinical profile of V116 for adults, noted April 29, 2024.",0.0,329597.628,16.6636,131.2,130.12,127.57,-0.008265775,-0.028057643,-0.013443781,-0.081506574,0.80654,0.01085,888.63802,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANVS,Buntanetap (ANVS401),Alzheimerâ€™s disease (AD)Â ,Phase 2/3,4/29/2024,"Phase 2/3 AD study data reported a significantly higher improvement in ADAS-Cog 11 scores in each treatment dose relative to placebo for patients with mild AD (n=90), after unblinding the data to scre",19.0,80.16226,182.5694,18.01,7.28,5.39,-0.905796297,-1.206381774,-0.013443781,-0.081506574,13.19292,0.04736,69.85489,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TERN,TERN-701 - (CARDINAL),Chronic myeloid leukemia (CML)Â ,Phase 1,4/29/2024,"Phase 1 interim data showed no clinically significant difference in exposure between fed and fasted dosing, noted April 29, 2024.",87.0,329.84138,90.3146,4.91,5.1,5.79,0.037966598,0.16485835,-0.013443781,-0.081506574,6.79779,1e-05,2.51141,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TFFP,TFF TAC (Tacrolimus Inhalation Powder),Lung transplant (post)Â ,Phase 2,4/29/2024,"Phase 2 demonstrated that treatment with TFF TAC prevents Lung Transplant Rejection at only one-sixth of the dose of oral Tacrolimus and at Two-thirds of the oral Tacrolimus Systemic Trough Exposures,",4.0,923.568,69.8436,45.0,45.0,45.0,0.0,0.0,-0.013443781,-0.081506574,0.0,0.0,0.0,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFE,TIVDAK (tisotumab vedotin-tftv),Cervical Cancer with disease progression on or after first-line therapyÂ ,Approved,4/29/2024,"Approved April 29, 2024.",0.0,145187.5587,25.7947,25.4,25.64,28.16,0.009404458,0.103153357,-0.013443781,-0.081506574,1.20198,0.02483,1068.53174,818,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
GMAB,TIVDAK (tisotumab vedotin-tftv),Cervical Cancer with disease progression on or after first-line therapyÂ ,Approved,4/29/2024,"Approved April 29, 2024.",661.0,127379.8139,32.5572,1954.5,1970.0,2004.0,0.007899136,0.025010777,-0.013443781,-0.081506574,0.0,0.07436,245.88555,819,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
MOLN,MP0533,Acute myeloid leukemia (AML)Â ,Preclinical,4/29/2024,"Preclinical data of tetra-specific T cell engager MP0533 demonstrated preferential T cell mediated killing of AML cells, while sparing healthy cells, noted April 29 2024.",40.0,104.68745,56.5668,3.36,3.185,3.35,-0.053488685,-0.002980628,-0.013443781,-0.081506574,0.0,0.05956,0.02266,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VERU,Enobosarm with semaglutide (Wegovy) - (PLATEAU),ObesityÂ ,Phase 2b,4/30/2024,"IND cleared February 6, 2024. Phase 2b first patient dosed April 30, 2024.",14.0,197.61459,127.22,12.5,13.5,16.3,0.076961041,0.265436464,-0.02094378,-0.055825804,7.5501,0.00012,5.01321,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBIX,TAK-653 / NBI-1065845,Major Depressive Disorder (MDD)Â ,Phase 2,4/30/2024,"Phase 2 study met its primary and key secondary endpoints, noted April 2024.",99.0,13833.84156,26.0777,138.89,137.54,143.19,-0.009767469,0.030490167,-0.02094378,-0.055825804,2.00974,0.13381,132.93709,822,1,0,0,0,0,1,0,0,1,0,0,0,3,0,0,1
TAK,TAK-653 / NBI-1065845,Major Depressive Disorder (MDD)Â ,Phase 2,4/30/2024,"Phase 2 study met its primary and key secondary endpoints, noted April 2024.",0.0,6515782.283,15.6201,13.17,13.08,13.28,-0.00685717,0.008317628,-0.02094378,-0.055825804,0.0,0.0,11.89756,823,1,0,0,0,0,1,0,0,1,0,0,0,3,0,0,1
AUPH,LUPKYNIS (Voclosporin) - (updated label),Lupus NephritisÂ ,Approved,4/30/2024,"Updated label approved April 30, 2024.",135.0,736.10441,62.8945,5.01,5.09,5.12,0.015841915,0.021718524,-0.02094378,-0.055825804,7.87767,0.15708,8.04763,824,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
VRPX,Probudur,Pain ReliefÂ ,Preclinical,4/30/2024,"MTD data reported that all doses were well-tolerated, noted April 30, 2024.",1.0,3.10375,147.4997,69.25,66.25,54.0,-0.04428768,-0.248739099,-0.02094378,-0.055825804,1.26696,0.00175,0.0479,825,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
SNTI,SENTI-202,Acute Myeloid Leukemia (AML)Â ,Preclinical,4/30/2024,"Preclinical data reported that the engineered NK cells killed multiple AML subtypes while protecting primary hematopoietic stem cells (HSCs), noted April 30, 2024.",26.0,16.45206,138.9015,3.097,3.6,4.018,0.150499944,0.260350365,-0.02094378,-0.055825804,0.36157,0.0115,0.86334,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRXP,NRX-101,Bipolar Depression and Suicidal IdeationÂ ,Phase 2/3,4/30/2024,"Phase 2/3 top line data reported that NRX-101 vs lurasidone demonstrated a promising, though not yet statistically significant 33% reduction in suicidality together with a 70% reduction (P=.076) reduc",19.0,26.88722,145.5802,3.55,2.58,2.81,-0.319158205,-0.23376312,-0.02094378,-0.055825804,4.90173,0.0582,2.41909,827,0,1,0,0,0,1,0,0,0,0,1,0,3,0,0,1
VXRT,Norovirus vaccine - (lactating mothers trial),NorovirusÂ ,Phase 1,4/30/2024,"Phase 1 topline data reported no vaccine-related serious adverse events (SAEs) and no dose-limiting pharmacotoxicity, noted April 30, 2024.",228.0,126.38613,80.7235,0.7133,0.7147,0.7384,0.001960785,0.034583594,-0.02094378,-0.055825804,10.37269,0.07211,1.41053,828,0,0,0,1,0,1,0,0,0,0,1,0,0,3,0,-1
INMB,XPro1595 (pegipanermin) - (XPro),Neuroinflammation caused by Alzheimerâ€™s diseaseÂ ,Phase 1b,4/30/2024,"Phase 1b compassionate use data reported that treatment has been well-tolerated throughout the treatment period, with stable cognitive function observed in the patients. Furthermore, the patients expr",26.0,233.97006,81.1599,11.77,11.84,11.18,0.005929708,-0.051427454,-0.02094378,-0.055825804,7.5953,0.07743,5.22798,829,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1
SCYX,SCY-247,Pulmonary mucormycosisÂ ,Preclinical,4/30/2024,"Preclinical data shared at the ECCMID reported that SCY-247 showed in vitro activity against a broad range of pathogenic fungi, including azole-resistant strains of Candida and Aspergillus species, no",41.0,63.84786,70.0318,1.82,1.69,1.845,-0.074107972,0.013642776,-0.02094378,-0.055825804,2.75213,0.08018,0.40047,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBIX,INGREZZA SPRINKLE (valbenazine) Capsules,Tardive dyskinesia (TD)Â ,Approved,4/30/2024,"Approved April 30, 2024.",99.0,13833.84156,26.0777,138.89,137.54,143.19,-0.009767469,0.030490167,-0.02094378,-0.055825804,2.00974,0.13381,132.93709,831,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
ACXP,Ibezapolstat,C. difficile InfectionÂ ,Phase 2b,4/30/2024,"Phase 2b data results shared at ESCMID einforced earlier findings related to the anti-recurrence properties, noted April 30, 2024.",1.0,34.81082,96.7135,43.8,44.0,39.4,0.004555817,-0.105868001,-0.02094378,-0.055825804,3.65997,0.02867,0.07951,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRK,KEYTRUDA (pembrolizumab) in combination with trastuzumab - (KEYNOTE-811),HER2-positive gastric or Gastroesophageal junction (GEJ) adenocarcinomaÂ ,Phase 3,5/1/2024,"Phase 3 trial met its dual primary endpoint of overall survival (OS), noted May 1, 2024.",0.0,326254.0307,16.7253,129.22,128.8,129.55,-0.003255564,0.002550529,-0.043022361,-0.051700916,0.80654,0.01085,759.37994,833,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1
PALI,PALI-2108,Moderate-to-severe ulcerative colitis (UC)Â ,Preclinical,5/1/2024,"Preclinical successful completion of its analysis to determine the effects of bioactivated PALI-2108 on TNF-Î± production in a whole blood (WB) assay, noted May 1, 2024.",9.0,6.02792,149.0113,6.03,7.08,7.06,0.160526897,0.157698041,-0.043022361,-0.051700916,4.05402,0.04972,86.8387,834,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
SLS,Tambiciclib (SLS009) (GFH009) with venetoclax,"Hematologic malignancies, acute myeloid leukemia (AML), chronic lymphocytic leukemia (CLL), small lymphocytic lymphoma (SLL) and lymphomaÂ ",Phase 2,5/1/2024,"Phase 2 30 mg cohort showed a 100% overall response rate in patients with ASXL1 mutation, treatment exhibited strong anti-leukemic activity in 62% of patients with a favorable safety profile across al",105.0,73.92631,115.9323,1.24,1.28,1.28,0.031748698,0.031748698,-0.043022361,-0.051700916,9.8107,0.01803,12.18197,835,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1
COCP,CC-42344,Influenza AÂ ,Phase 2a,5/1/2024,"Phase 2a enrollment completed, noted May 1, 2024.",10.0,15.5659,59.2579,1.55,1.53,1.605,-0.012987196,0.034868826,-0.043022361,-0.051700916,0.01466,0.00898,0.03566,836,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1
DNLI,DNL343 - (HEALEY),Amyotrophic lateral sclerosis (ALS)Â ,Phase 2/3,5/1/2024,"Phase 2/3 trial enrollment completed noted May 1, 2024.",146.0,2303.43879,82.1006,15.44,16.16,18.9,0.045577508,0.202200377,-0.043022361,-0.051700916,6.71793,0.22361,21.99846,837,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1
BCDA,CardiAMP (BCDA-02),Chronic Myocardial IschemiaÂ ,Phase 3,5/1/2024,"Phase 3 data reported that 100% of patients responded for the change in Angina Episodes per week, noted May 1, 2024.",5.0,10.10756,169.4965,5.8065,5.643,5.91,-0.028562141,0.017667852,-0.043022361,-0.051700916,1.00929,0.02775,0.46309,838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KZIA,EVT801,Renal cell carcinoma and soft-tissue sarcomaÂ ,Phase 1,5/1/2024,"Phase 1 trial successful and complete, noted May 1, 2024.",1.0,7.87418,119.1072,16.74,14.935,14.46,-0.114093613,-0.146414848,-0.043022361,-0.051700916,0.06959,0.00567,0.20678,839,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
GLTO,GB1211 in combination with KEYTRUDA (pembrolizumab),Melanoma and head and neck squamous cell carcinoma (HNSCC)Â ,Phase 2,5/1/2024,"Phase 2 trial initiated, noted May 1, 2024.",1.0,18.43933,68.9614,16.8875,17.0025,17.625,0.006786689,0.042744645,-0.043022361,-0.051700916,0.06624,0.08647,0.03217,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZN,"Calquence (acalabrutinib) with chemoimmunotherapy, bendamustine and rituximab - (ECHO)",Mantle cell lymphoma (MCL)Â ,Phase 3,5/2/2024,"Phase 3 data reported a statistically significant and clinically meaningful improvement in progression-free survival (PFS) versus standard of care, noted May 2, 2024.",0.0,188446.5696,22.4079,121.7,121.56,123.32,-0.001151032,0.013223603,-0.029893377,-0.018717579,0.0,0.19694,243.90747,841,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1
CNTX,CTIM-76,Various cancersÂ ,IND-Enabling,5/2/2024,"IND Cleared by the FDA, noted May 2, 2024.",89.0,27.94059,86.0993,1.36,1.75,1.83,0.252131088,0.296831267,-0.029893377,-0.018717579,0.25309,0.06172,46.43829,842,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
PTN,Bremelanotide with Tirzepatide (GLP-1),ObesityÂ ,IND-Enabling,5/2/2024,"IND clearance by the FDA, noted May 2, 2024.",46.0,78.93609,69.1163,0.066,0.067,0.061,0.015037877,-0.078780878,-0.029893377,-0.018717579,0.0,2e-05,0.10254,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALLR,Stenoparib,Advanced ovarian cancer (AOC)Â ,Phase 2,5/2/2024,"Phase 2 trial discontinued early due to clear clinical benefit, including tumor shrinkage and long-term disease stability, noted May 2, 2024.",14.0,0.38,96.5127,41.10004,36.90004,22.62002,-0.10779646,-0.59717374,-0.029893377,-0.018717579,34.00495,0.21126,116.08748,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELAB,EL-22 (BLS-M22),GLP-1 Weight Loss Drugs and Age-Related SarcopeniaÂ ,Preclinical,5/2/2024,"Preclinical data reported statistically significant increase in anti-myostatin IgG antibody concentration, where myostatin is a key negative regulator of muscle growth, noted May 2, 2024.",0.0,12.21511,0.0,3194.80051,3454.50055,3346.21054,0.07815324,0.046303876,-0.029893377,-0.018717579,0.31627,0.00972,1.11235,845,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
IMMP,Eftilagimod alpha with pembrolizumab and radiotherapy - (EFTISARC-NEO),Soft tissue sarcomaÂ ,Phase 2,5/2/2024,"Phase 2 trial is well tolerated and has led to encouraging initial efficacy data. Four of six patients treated have very good, near-complete pathologic responses (primary endpoint of study) that are r",145.0,499.31052,55.9186,2.6,2.69,3.01,0.034029749,0.146428634,-0.029893377,-0.018717579,0.0,0.0,0.45351,846,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1
AEON,ABP-450 (prabotulinumtoxinA),Chronic Migraine (prophylaxis)Â ,Phase 2,5/3/2024,"Phase 2 trial did not meet its primary endpoint, noted May 3, 2024.",11.0,65.93051,166.1129,241.91998,122.39999,124.55999,-0.681312722,-0.663819563,-0.025040432,0.002266547,1.11607,0.0421,1.58373,847,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,-1
XOMA,Seralutinib (GB002) - (TORREY/PROSERA),Pulmonary arterial hypertension (PAH)Â ,Phase 2,5/3/2024,Phase 2 data from TPRREY trail published at the Lancet Respiratory Medicine journal confirmed results demonstrating a statistically significant improvement for seralutinib compared to placebo in the p,12.0,288.31567,57.6104,25.44,24.78,25.44,-0.026285862,0.0,-0.025040432,0.002266547,2.42188,0.00305,0.20352,848,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1
GOSS,Seralutinib (GB002) - (TORREY/PROSERA),Pulmonary arterial hypertension (PAH)Â ,Phase 2,5/3/2024,Phase 2 data from TPRREY trail published at the Lancet Respiratory Medicine journal confirmed results demonstrating a statistically significant improvement for seralutinib compared to placebo in the p,227.0,167.4018,93.9671,0.7713,0.74,0.7423,-0.041427217,-0.038323929,-0.025040432,0.002266547,4.91226,0.14032,3.20387,849,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1
CGON,Cretostimogene - (BOND-003),BCG-unresponsive Non-Muscle Invasive Bladder Cancer (NMIBC) with Carcinoma in SituÂ ,Phase 3,5/3/2024,"Phase 3 data presented at AUA showed sustained, durable complete responses over 12 months with novel investigational oncolytic immunotherapy. Although the median duration of response (DOR) was not rea",76.0,2416.89686,0.0,39.5,36.27,28.5,-0.085309719,-0.326396585,-0.025040432,0.002266547,4.20452,0.1641,88.61363,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URGN,UGN-102 - (ATLAS),Non-Muscle-Invasive Bladder CancerÂ ,Phase 3,5/4/2024,"Data from AUA 2024 reported that DOR at 12 months after achieving CR at 3 months was 87.5% and 69.1% in new and recurrent patients, respectively. Also, patients achieved similar probabilities of DFS r",46.0,487.94584,61.9111,14.3,14.3,12.74,0.0,-0.115512887,-0.006646015,0.020660964,12.30565,0.02043,0.0,851,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
MNMD,MM120 ODT (Lysergide (LSD)) - (Emerge),Major Depressive Disorder (MDD)Â ,Phase 2,5/4/2024,"Phase 2 data at APA reported clinically and statistically significant efficacy compared to placebo at its primary week 4 and secondary week 12 timepoints, noted May 4, 2024.",75.0,718.72422,102.3772,10.0,10.0,9.26,0.0,-0.076881044,-0.006646015,0.020660964,9.63392,0.10019,0.0,852,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1
IRD,APX3330 Oral Pill - (ZETA-1),Diabetic Retinopathy (DR) / Macular Edema (DME)Â ,Phase 2,5/5/2024,"Additional data shared at ARVO on May 5, 2024 reported that no participants in the APX3330 group had a â‰¥ 4-step worsening at week 24 compared to 15.2% in the placebo group, representing a 100% reducti",59.0,50.96093,67.2031,1.99,1.99,1.72,0.0,-0.145810348,-0.006646015,0.020660964,6.17083,0.04518,0.0,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VTRS,APX3330 Oral Pill - (ZETA-1),Diabetic Retinopathy (DR) / Macular Edema (DME)Â ,Phase 2,5/5/2024,"Additional data shared at ARVO on May 5, 2024 reported that no participants in the APX3330 group had a â‰¥ 4-step worsening at week 24 compared to 15.2% in the placebo group, representing a 100% reducti",0.0,13989.56458,27.6857,11.78,11.78,11.16,0.0,-0.054067221,-0.006646015,0.020660964,3.46463,0.07658,0.0,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NNVC,NV-387,"Influenza A viruses, Bird Flu H5N1Â ",Preclinical,5/6/2024,"Preclinical data reported that in a lethal animal model of lung infection by Influenza A /H3N2 virus, NV-387 was found to have substantially superior antiviral effects compared to three approved anti-",17.0,16.4906,67.2,1.13,1.4,1.82,0.214254604,0.476618868,-0.004988647,0.001111976,0.95189,0.0137,1.49503,855,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
EYPT,DURAVYU ( EYP-1901 vorolanib intravitreal) - (PAVIA),Non-proliferative diabetic retinopathy (NPDR)Â ,Phase 2,5/6/2024,"Phase 2 trial did not meet the pre-specified primary endpoint, noted May 6, 2024.",68.0,583.34246,182.3796,19.74,11.2,12.22,-0.566733256,-0.47957308,-0.004988647,0.001111976,12.549,0.04381,108.1063,856,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,-1
APLM,Uproleselan,Relapsed/Refractory (R/R) Acute Myeloid Leukemia (AML)Â ,Phase 3,5/6/2024,"Phase 3 data reported that median overall survival of 13 months, compared to 12.3 months in the placebo arm. Adverse events were consistent with known side effect profiles of chemotherapy used in the",1.0,37.57924,94.3481,39.65,41.99,34.98,0.057340547,-0.125314478,-0.004988647,0.001111976,0.23383,0.09373,0.08339,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADCT,ZYNLONTA (loncastuximab tesirine-lpyl),Relapsed/refractory (r/r) marginal zone lymphoma (MZL)Â ,Phase 2,5/6/2024,"Phase 2 data reported that treatment was generally well-tolerated and safety was consistent with the known profile, with two patient discontinuations, with both of these patients remain in CR at 10 an",112.0,368.5223,137.7915,4.9,4.45,4.19,-0.096331109,-0.156534471,-0.004988647,0.001111976,1.07244,0.02701,14.9719,858,1,0,0,1,0,1,0,0,0,0,0,0,3,0,0,1
VYNE,VYN202,Moderate-to-severe plaque psoriasisÂ ,IND-Enabling,5/6/2024,"IND Cleared by the FDA, noted April 6, 2024.",25.0,38.20799,78.9668,2.62,2.71,2.83,0.033774317,0.077102394,-0.004988647,0.001111976,0.68676,0.12469,0.09688,859,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
LYRA,LYR-210 - (ENLIGHTEN I),Chronic rhinosinusitisÂ ,Phase 3,5/6/2024,Phase 3 data reported that the trial did not meet its primary endpoint of demonstrating statistically significant improvement compared to sham control in the composite score of the three cardinal symp,1.0,31.79317,299.795,201.5,26.075,18.13,-2.04481238,-2.408221357,-0.004988647,0.001111976,0.54713,0.00963,56.65847,860,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0
BCAB,BA3361 (CAB-Nectin-4),Multiple tumor typesÂ ,IND-Enabling,5/6/2024,"IND cleared by the FDA, noted May 6 2024.",58.0,152.49703,136.4554,3.25,3.17,2.64,-0.024923408,-0.207876079,-0.004988647,0.001111976,11.25706,0.3139,1.77734,861,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
DRTS,Alpha DaRT,Pancreatic CancerÂ ,Preclinical,5/6/2024,"Preclinical data reported that a statistically significant (FDR adjusted p-value < 0.05) decline in secondary tumor growth rate was found at days 21, 25 and 29 in those mice that received Alpha DaRT",70.0,171.38971,44.6909,2.49,2.46,2.65,-0.012121361,0.06227693,-0.004988647,0.001111976,0.06251,0.01584,0.10786,862,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
CALT,Setanaxib with pembrolizumab,Squamous Cell Carcinoma of the Head and Neck (SCCHN)Â ,Phase 2,5/6/2024,"Phase 2 final data reported statistically significant improvements in key secondary endpoints, such as progression-free survival, (PFS median 5 months versus 2.9 months; Hazard ratio= 0.58) and statis",26.0,641.4408,24.8776,5.3,5.34,5.3,0.007518832,0.0,-0.004988647,0.001111976,0.0,0.00835,0.04139,863,1,0,0,0,0,1,0,0,1,0,0,0,3,0,0,1
BLTE,Tinlarebant (LBS-008) - (DRAGON),Adolescent Stargardt disease (STGD1)Â ,Phase 2/3,5/6/2024,"Phase 2/3 24-month data shared at ARVO 2024 provided further support for the potential of Tinlarebant to slow and potentially halt lesion growth, May 6, 2024.",32.0,1262.17093,51.3364,43.2,43.3,41.685,0.00231214,-0.035699143,-0.004988647,0.001111976,0.11666,0.01319,1.54274,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NVS,RGSL8429,ADPKDÂ ,Phase 1b,5/6/2024,"Phase 1b Cohort 4 advanced, noted May 6, 2024.",0.0,1424.18863,54.1777,4.4,4.59,4.5,0.042275483,0.022472856,-0.004988647,0.001111976,0.0,0.00374,0.08381,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LCTX,RG6501 - (OpRegen),Geographic atrophy (GA)Â ,Phase 1/2,5/6/2024,"Additional Phase 1/2a data suggested that OpRegen may counteract RPE cell dysfunction and cell loss in GA by providing support to remaining retinal cells, with effects observed through at least 2 year",228.0,245.43759,86.9611,1.06,1.3,1.09,0.204095356,0.027908788,-0.004988647,0.001111976,5.60533,0.01288,5.33418,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EWTX,EDG-7500 - (CIRRUS-HCM),Hypertrophic Cardiomyopathy (HCM)Â ,Phase 2,5/6/2024,"Phase 2 initiated, noted May 6, 2024.",105.0,1899.96908,90.7827,19.52,20.34,17.48,0.04114981,-0.110382211,-0.004988647,0.001111976,6.16896,0.04917,11.94772,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
